Baseline 100%T,,Illy,,Mucilago,,Cafeina,,Ox,,Mi,,Ch,,Go,,Verde,,C2,,C1,,C3,,C4,,OFL1,,OFL2,,OFL3,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
1384,41.71452332,1384,92.1504364,1384,108.897934,1384,95.66921997,1384,89.0582962,1384,89.10044861,1384,86.21655273,1384,88.6062851,1384,97.01210022,1384,91.47058105,1384,96.2492218,1384,109.2672806,1384,89.6064682,1384,146.1244659,1384,154.1974792,1384,73.77632904,
1383,41.75540543,1383,92.21372986,1383,108.9538803,1383,95.60119629,1383,89.19789886,1383,89.26939392,1383,86.30080414,1383,88.59866333,1383,96.98526001,1383,91.38049316,1383,96.19976044,1383,109.2240906,1383,89.71850586,1383,146.0215607,1383,154.0132599,1383,73.64276123,
1382,41.7868042,1382,92.24938202,1382,109.1110229,1382,95.52384949,1382,89.29903412,1382,89.32478333,1382,86.43388367,1382,88.65364075,1382,97.15080261,1382,91.40367126,1382,96.22594452,1382,109.192955,1382,89.746315,1382,145.9383392,1382,153.935318,1382,73.61637115,
1381,41.82839203,1381,92.3539505,1381,109.1029892,1381,95.44338989,1381,89.37250519,1381,89.42247772,1381,86.45743561,1381,88.64660645,1381,97.25649261,1381,91.42602539,1381,96.11107635,1381,109.2241516,1381,89.81632233,1381,145.8741608,1381,153.8529663,1381,73.47986603,
1380,41.83136749,1380,92.40646362,1380,109.3752136,1380,95.3088913,1380,89.56832886,1380,89.54455566,1380,86.61965179,1380,88.85405731,1380,97.46561432,1380,91.47747803,1380,96.18565369,1380,109.4161758,1380,90.02588654,1380,146.0109406,1380,153.8752136,1380,73.51509857,
1379,41.88758087,1379,92.56884766,1379,109.4399109,1379,95.30194092,1379,89.67031097,1379,89.64038086,1379,86.74105072,1379,88.87150574,1379,97.50896454,1379,91.57035065,1379,96.23716736,1379,109.4116898,1379,90.12683868,1379,145.9212189,1379,153.7875977,1379,73.42057037,
1378,41.93783188,1378,92.68949127,1378,109.5263977,1378,95.24629211,1378,89.74711609,1378,89.79477692,1378,86.86062622,1378,88.89284515,1378,97.63745117,1378,91.54895782,1378,96.2800293,1378,109.5913391,1378,90.117836,1378,145.8303833,1378,153.658493,1378,73.40895844,
1377,41.98619843,1377,92.80301666,1377,109.7655869,1377,95.2390976,1377,89.91309357,1377,89.83598328,1377,86.99416351,1377,88.9595108,1377,97.75255585,1377,91.53868103,1377,96.3994751,1377,109.7505341,1377,90.23888397,1377,145.6763611,1377,153.545166,1377,73.36799622,
1376,42.07959747,1376,92.83338165,1376,109.7915649,1376,95.02758789,1376,90.00830078,1376,89.9343338,1376,87.02996063,1376,88.93784332,1376,97.84817505,1376,91.50802612,1376,96.47970581,1376,109.7753906,1376,90.31736755,1376,145.4610748,1376,153.416214,1376,73.18270874,
1375,42.11964417,1375,92.94610596,1375,109.8755722,1375,95.07894897,1375,90.1596756,1375,90.04735565,1375,87.10712433,1375,89.07390594,1375,98.00279236,1375,91.58522797,1375,96.64147949,1375,109.98703,1375,90.44621277,1375,145.5995331,1375,153.2608795,1375,73.16763306,
1374,42.15357971,1374,93.10929871,1374,110.1106262,1374,95.1913681,1374,90.29315948,1374,90.16098022,1374,87.35327148,1374,89.11346436,1374,98.26760101,1374,91.70703888,1374,96.87294769,1374,110.1214294,1374,90.5246582,1374,145.5271912,1374,153.1863861,1374,73.14347839,
1373,42.19562531,1373,93.17723083,1373,110.1798325,1373,95.28069305,1373,90.48631287,1373,90.26480103,1373,87.40674591,1373,89.15809631,1373,98.36953735,1373,91.81288147,1373,97.07588196,1373,110.2796326,1373,90.55493164,1373,145.4143372,1373,153.162796,1373,72.91333008,
1372,42.22335434,1372,93.31061554,1372,110.4779205,1372,95.30051422,1372,90.58277893,1372,90.46427917,1372,87.57489777,1372,89.26028442,1372,98.56113434,1372,91.87550354,1372,97.27289581,1372,110.4218826,1372,90.62069702,1372,145.4500427,1372,153.1316376,1372,73.05732727,
1371,42.2871666,1371,93.38603973,1371,110.377655,1371,95.32794189,1371,90.63592529,1371,90.41757202,1371,87.59123993,1371,89.20641327,1371,98.64265442,1371,91.9317627,1371,97.33609772,1371,110.47686,1371,90.76346588,1371,145.343399,1371,152.927597,1371,72.87924194,
1370,42.32992172,1370,93.36743927,1370,110.4475403,1370,95.37583923,1370,90.72016907,1370,90.49321747,1370,87.63588715,1370,89.2620163,1370,98.65614319,1370,92.02952576,1370,97.51170349,1370,110.5474625,1370,90.82840729,1370,145.2103119,1370,152.7288055,1370,72.88491821,
1369,42.34334564,1369,93.42700958,1369,110.5761261,1369,95.38395691,1369,90.79927826,1369,90.54491425,1369,87.74920654,1369,89.34170532,1369,98.81317902,1369,92.01470947,1369,97.68890381,1369,110.6593475,1369,90.92869568,1369,145.1947021,1369,152.7313385,1369,72.83467865,
1368,42.41025162,1368,93.49878693,1368,110.6001892,1368,95.33094025,1368,90.79707336,1368,90.62241364,1368,87.66723633,1368,89.26110077,1368,98.80521393,1368,91.95728302,1368,97.70004272,1368,110.6957092,1368,90.90525055,1368,144.9163055,1368,152.5449524,1368,72.69506836,
1367,42.41559982,1367,93.59869385,1367,110.6389542,1367,95.41846466,1367,90.96051788,1367,90.63032532,1367,87.76900482,1367,89.40958405,1367,98.93533325,1367,92.02378082,1367,97.86453247,1367,110.8831558,1367,91.15646362,1367,145.0012665,1367,152.587204,1367,72.66291809,
1366,42.43681335,1366,93.68516541,1366,110.825386,1366,95.49771881,1366,91.04830933,1366,90.77510071,1366,87.86626434,1366,89.34279633,1366,98.96304321,1366,92.15306854,1366,98.06617737,1366,111.007782,1366,91.18828583,1366,144.9588776,1366,152.4973755,1366,72.65634918,
1365,42.48213959,1365,93.67023468,1365,110.7328873,1365,95.39451599,1365,91.07576752,1365,90.75817108,1365,87.86001587,1365,89.38117981,1365,99.0220871,1365,92.11334991,1365,98.11961365,1365,111.1194153,1365,91.18287659,1365,144.773407,1365,152.3099518,1365,72.56594086,
1364,42.4756279,1364,93.81500244,1364,110.8770599,1364,95.57902527,1364,91.20925903,1364,90.89417267,1364,88.00562286,1364,89.39504242,1364,99.01094818,1364,92.26799011,1364,98.29595947,1364,111.4532623,1364,91.39609528,1364,144.6923218,1364,152.3189545,1364,72.50914764,
1363,42.52746582,1363,93.71631622,1363,110.8555222,1363,95.53193665,1363,91.14588928,1363,90.94355774,1363,88.01950073,1363,89.40254974,1363,99.06225586,1363,92.16323853,1363,98.36901855,1363,111.5104523,1363,91.40335846,1363,144.5555267,1363,152.1606598,1363,72.48628998,
1362,42.53363037,1362,93.92325592,1362,111.0329514,1362,95.67822266,1362,91.33054352,1362,91.15021515,1362,88.16683197,1362,89.45838928,1362,99.2141037,1362,92.25571442,1362,98.59915161,1362,111.8694916,1362,91.59498596,1362,144.5104523,1362,152.1758881,1362,72.49505615,
1361,42.56746674,1361,93.9972229,1361,111.2461777,1361,95.72396851,1361,91.44849396,1361,91.24230957,1361,88.27182007,1361,89.5401001,1361,99.34573364,1361,92.31732178,1361,98.80518341,1361,112.1889725,1361,91.66677856,1361,144.5010071,1361,152.1250916,1361,72.38490295,
1360,42.58760071,1360,94.20520782,1360,111.3667603,1360,95.81262207,1360,91.58869934,1360,91.3605957,1360,88.41532135,1360,89.62570953,1360,99.49860382,1360,92.41941833,1360,99.00275421,1360,112.4975891,1360,91.78575134,1360,144.483429,1360,152.1716003,1360,72.39678192,
1359,42.62428284,1359,94.30389404,1359,111.5979462,1359,95.92208862,1359,91.75283051,1359,91.58844757,1359,88.53839111,1359,89.71497345,1359,99.69288635,1359,92.56603241,1359,99.18807983,1359,112.8535767,1359,91.95808411,1359,144.4265289,1359,152.0850983,1359,72.36798096,
1358,42.68167877,1358,94.43239594,1358,111.7844925,1358,95.89057922,1358,91.87399292,1358,91.74880981,1358,88.68768311,1358,89.74414825,1358,99.77540588,1358,92.6007309,1358,99.40112305,1358,113.1026001,1358,92.08113861,1358,144.3207703,1358,152.042984,1358,72.22137451,
1357,42.73289871,1357,94.6164093,1357,111.9998322,1357,96.00802612,1357,92.04161835,1357,91.85170746,1357,88.82476044,1357,89.8946228,1357,99.85179138,1357,92.65097046,1357,99.63461304,1357,113.4277725,1357,92.20610046,1357,144.2125397,1357,151.9189453,1357,72.24595642,
1356,42.79223251,1356,94.63279724,1356,112.0497208,1356,96.14659119,1356,92.18753052,1356,92.01394653,1356,88.88563538,1356,89.95287323,1356,100.0204468,1356,92.68764496,1356,99.80900574,1356,113.7047501,1356,92.33403778,1356,144.1037292,1356,151.8391876,1356,72.18672943,
1355,42.82166672,1355,94.89037323,1355,112.3781891,1355,96.29651642,1355,92.46893311,1355,92.16132355,1355,89.16126251,1355,90.05490875,1355,100.3245392,1355,92.87185669,1355,100.1721954,1355,114.1760025,1355,92.52206421,1355,144.1214752,1355,151.8218689,1355,72.12697601,
1354,42.84836578,1354,95.18254089,1354,112.7265472,1354,96.58190155,1354,92.70462036,1354,92.43047333,1354,89.34384155,1354,90.23545074,1354,100.6325989,1354,93.00271606,1354,100.5023041,1354,114.5696869,1354,92.72305298,1354,144.19487,1354,151.8861694,1354,72.12077332,
1353,42.90227127,1353,95.29869843,1353,112.9169006,1353,96.75237274,1353,92.85340881,1353,92.58139801,1353,89.48287201,1353,90.34941101,1353,100.8201981,1353,93.1245575,1353,100.7990723,1353,114.9076843,1353,92.95713043,1353,144.1537018,1353,151.8064575,1353,72.09980011,
1352,42.96153641,1352,95.52353668,1352,113.1363983,1352,97.04856873,1352,93.18701935,1352,92.77457428,1352,89.70594788,1352,90.47634125,1352,100.9045258,1352,93.20121765,1352,101.0848083,1352,115.1543503,1352,93.00314331,1352,144.0596924,1352,151.776825,1352,71.99934387,
1351,43.00351334,1351,95.63356018,1351,113.4683609,1351,97.17067719,1351,93.32450867,1351,92.99827576,1351,89.88000488,1351,90.55541992,1351,101.17202,1351,93.30098724,1351,101.4512787,1351,115.5370483,1351,93.29455566,1351,144.0999451,1351,151.7705078,1351,71.98413086,
1350,43.04980469,1350,95.86048126,1350,113.6935349,1350,97.51997375,1350,93.54140472,1350,93.12650299,1350,90.13127899,1350,90.69084167,1350,101.5113144,1350,93.41088104,1350,101.7395859,1350,115.8101654,1350,93.50364685,1350,144.0942535,1350,151.635437,1350,71.91184998,
1349,43.11832047,1349,96.03335571,1349,113.9233093,1349,97.74491882,1349,93.69406891,1349,93.27058411,1349,90.20622253,1349,90.81388855,1349,101.6205673,1349,93.5506134,1349,102.0752869,1349,116.0122299,1349,93.64767456,1349,143.9893036,1349,151.558075,1349,71.8483963,
1348,43.16280365,1348,96.1448822,1348,114.1882095,1348,98.03833008,1348,93.9623642,1348,93.39530182,1348,90.38513947,1348,90.89474487,1348,101.8962402,1348,93.63961029,1348,102.4188309,1348,116.3221207,1348,93.85100555,1348,143.9192963,1348,151.5187836,1348,71.79870605,
1347,43.18872833,1347,96.37683868,1347,114.4120712,1347,98.3480835,1347,94.2010498,1347,93.51968384,1347,90.50970459,1347,91.03070831,1347,102.1156311,1347,93.71499634,1347,102.6853714,1347,116.5795898,1347,94.07411957,1347,144.0089874,1347,151.4799194,1347,71.76178741,
1346,43.25007629,1346,96.41255188,1346,114.5226212,1346,98.59003448,1346,94.25673676,1346,93.69475555,1346,90.53816223,1346,91.01519012,1346,102.3230591,1346,93.77548218,1346,102.8490448,1346,116.7055588,1346,94.26020813,1346,143.8888855,1346,151.4136505,1346,71.67427826,
1345,43.26870346,1345,96.53450775,1345,114.8169556,1345,98.89916992,1345,94.50927734,1345,93.76483917,1345,90.837677,1345,91.168396,1345,102.5650635,1345,93.89422607,1345,103.184494,1345,117.0006256,1345,94.54192352,1345,143.9061737,1345,151.4129486,1345,71.68145752,
1344,43.29774857,1344,96.68212891,1344,115.0625,1344,99.209198,1344,94.649086,1344,93.94406128,1344,90.92819214,1344,91.14838409,1344,102.7506256,1344,93.99871063,1344,103.311264,1344,117.1422577,1344,94.76524353,1344,143.9697418,1344,151.3911285,1344,71.61953735,
1343,43.33359146,1343,96.75891113,1343,115.1877289,1343,99.4890213,1343,94.76763916,1343,94.01442719,1343,90.9973526,1343,91.32714844,1343,102.9067383,1343,94.05890656,1343,103.4792328,1343,117.2690048,1343,94.85668182,1343,143.9051361,1343,151.2708435,1343,71.6254425,
1342,43.38632584,1342,96.76317596,1342,115.3227005,1342,99.70857239,1342,94.81885529,1342,94.03932953,1342,91.01637268,1342,91.27548218,1342,103.0639038,1342,94.04090118,1342,103.5830841,1342,117.3686066,1342,95.09150696,1342,143.7251892,1342,151.1806183,1342,71.52436829,
1341,43.38253784,1341,96.95204163,1341,115.5775223,1341,100.1541748,1341,95.11608124,1341,94.21242523,1341,91.16264343,1341,91.42353821,1341,103.2492905,1341,94.10887146,1341,103.8388596,1341,117.5604019,1341,95.34551239,1341,143.7364197,1341,151.1826935,1341,71.47445679,
1340,43.39189148,1340,97.08615875,1340,115.7841187,1340,100.4967422,1340,95.19304657,1340,94.32025146,1340,91.31912231,1340,91.46604156,1340,103.4991608,1340,94.21074677,1340,104.0665283,1340,117.757103,1340,95.60925293,1340,143.7811432,1340,151.1702728,1340,71.55065155,
1339,43.40588379,1339,97.15563202,1339,115.9160995,1339,100.7898178,1339,95.35158539,1339,94.45965576,1339,91.32748413,1339,91.46125793,1339,103.6342773,1339,94.25405121,1339,104.1696167,1339,117.7572937,1339,95.8693161,1339,143.7752533,1339,151.2149353,1339,71.51103973,
1338,43.42244339,1338,97.29846191,1338,116.0956726,1338,101.1845932,1338,95.43995667,1338,94.51131439,1338,91.44451141,1338,91.52923584,1338,103.7779465,1338,94.26445007,1338,104.3752899,1338,117.9630432,1338,96.07578278,1338,143.7616119,1338,151.1608429,1338,71.46691895,
1337,43.45475006,1337,97.2938385,1337,116.1272049,1337,101.4094467,1337,95.53578186,1337,94.49636078,1337,91.41792297,1337,91.49098206,1337,103.8575058,1337,94.25782013,1337,104.3449249,1337,117.9990768,1337,96.25644684,1337,143.5743256,1337,151.0910034,1337,71.40196991,
1336,43.44813919,1336,97.36917877,1336,116.4047852,1336,101.863945,1336,95.65756989,1336,94.62145233,1336,91.56118011,1336,91.54536438,1336,104.0463943,1336,94.29494476,1336,104.4901581,1336,118.1094971,1336,96.5025177,1336,143.6396027,1336,151.1182556,1336,71.3911438,
1335,43.50360107,1335,97.33439636,1335,116.3751373,1335,102.1135483,1335,95.65332794,1335,94.68496704,1335,91.51007843,1335,91.47796631,1335,104.0671616,1335,94.25657654,1335,104.5378952,1335,118.0843582,1335,96.60848236,1335,143.4560547,1335,150.9525909,1335,71.3146286,
1334,43.48789215,1334,97.42446136,1334,116.5939713,1334,102.5191879,1334,95.79995728,1334,94.74167633,1334,91.67516327,1334,91.54680634,1334,104.2133713,1334,94.34546661,1334,104.6735153,1334,118.2922745,1334,96.82404327,1334,143.4645233,1334,150.9704742,1334,71.31085968,
1333,43.5218811,1333,97.44999695,1333,116.6328278,1333,102.8642502,1333,95.86006165,1333,94.73973083,1333,91.6710968,1333,91.475914,1333,104.267189,1333,94.32565308,1333,104.696785,1333,118.3218002,1333,97.03424835,1333,143.3384552,1333,150.8613739,1333,71.32187653,
1332,43.52573776,1332,97.462677,1332,116.7584305,1332,103.2705078,1332,95.90910339,1332,94.81804657,1332,91.66143799,1332,91.55133057,1332,104.4614563,1332,94.30271149,1332,104.8555756,1332,118.4104004,1332,97.19564056,1332,143.367569,1332,150.8945313,1332,71.27050018,
1331,43.52909851,1331,97.49217224,1331,116.8226624,1331,103.6131973,1331,96.01177216,1331,94.83620453,1331,91.76849365,1331,91.53768158,1331,104.5241013,1331,94.35984039,1331,104.9326935,1331,118.524826,1331,97.42324066,1331,143.3256226,1331,150.9464722,1331,71.24517822,
1330,43.58283234,1330,97.46199799,1330,116.8260422,1330,103.9330826,1330,95.9882431,1330,94.77352142,1330,91.69128418,1330,91.53005219,1330,104.5786896,1330,94.22602844,1330,104.9313431,1330,118.4766769,1330,97.44828033,1330,143.1412048,1330,150.6702118,1330,71.14774323,
1329,43.56859589,1329,97.47453308,1329,116.9721603,1329,104.3312073,1329,96.09468079,1329,94.84150696,1329,91.79481506,1329,91.51594543,1329,104.7264557,1329,94.30902863,1329,105.0647583,1329,118.6718903,1329,97.64447021,1329,143.1795807,1329,150.8097992,1329,71.10836792,
1328,43.58992386,1328,97.54058838,1328,117.0246582,1328,104.629837,1328,96.08328247,1328,94.86472321,1328,91.75288391,1328,91.50769806,1328,104.7534485,1328,94.24976349,1328,105.106041,1328,118.6909332,1328,97.76222992,1328,143.0994873,1328,150.7298737,1328,71.12604523,
1327,43.57992172,1327,97.47092438,1327,117.1510315,1327,105.0041046,1327,96.1596756,1327,94.94263458,1327,91.80844116,1327,91.62552643,1327,104.8852768,1327,94.30838013,1327,105.280899,1327,118.7759399,1327,97.88822174,1327,143.0378723,1327,150.7288971,1327,71.05956268,
1326,43.60923004,1326,97.51013947,1326,117.1332626,1326,105.2521591,1326,96.21800232,1326,94.94086456,1326,91.86304474,1326,91.47781372,1326,104.9272919,1326,94.30130005,1326,105.265358,1326,118.7560654,1326,98.0147171,1326,142.9985962,1326,150.6559753,1326,71.05252075,
1325,43.63389206,1325,97.42531586,1325,117.1175003,1325,105.4466934,1325,96.20518494,1325,94.93011475,1325,91.72206879,1325,91.39192963,1325,104.9627457,1325,94.26015472,1325,105.2305222,1325,118.769165,1325,98.02471161,1325,142.9312744,1325,150.5977936,1325,70.97943115,
1324,43.63883209,1324,97.49238586,1324,117.2679672,1324,105.7837982,1324,96.23918915,1324,94.97007751,1324,91.8436203,1324,91.51887512,1324,105.0591736,1324,94.16442108,1324,105.3402405,1324,118.8753967,1324,98.12887573,1324,142.7789917,1324,150.6460266,1324,71.00254059,
1323,43.6484108,1323,97.44700623,1323,117.240921,1323,105.9831009,1323,96.27445984,1323,94.91403961,1323,91.78299713,1323,91.39225006,1323,105.1840057,1323,94.182724,1323,105.4060822,1323,118.8706894,1323,98.1529007,1323,142.7996216,1323,150.6396179,1323,70.87736511,
1322,43.70649338,1322,97.30558777,1322,117.2267914,1322,106.1064606,1322,96.16493225,1322,94.87368774,1322,91.75003815,1322,91.31000519,1322,105.0804977,1322,94.1534729,1322,105.3467484,1322,118.7754059,1322,98.10793304,1322,142.5662384,1322,150.3601837,1322,70.83877563,
1321,43.66687393,1321,97.43034363,1321,117.3470154,1321,106.4505615,1321,96.28861237,1321,95.00106812,1321,91.85884857,1321,91.42233276,1321,105.2593002,1321,94.16365814,1321,105.5664673,1321,118.9840088,1321,98.22188568,1321,142.690155,1321,150.4827118,1321,70.93191528,
1320,43.7000351,1320,97.35118866,1320,117.361702,1320,106.5827866,1320,96.26564026,1320,94.90605164,1320,91.74607849,1320,91.28078461,1320,105.2904358,1320,94.13558197,1320,105.5161362,1320,118.8699875,1320,98.21805573,1320,142.5224762,1320,150.3235779,1320,70.88523865,
1319,43.68815613,1319,97.39134979,1319,117.4229507,1319,106.8439484,1319,96.30675507,1319,94.9515152,1319,91.79162598,1319,91.319664,1319,105.3957367,1319,94.19982147,1319,105.5742645,1319,118.9748306,1319,98.34270477,1319,142.6058197,1319,150.406601,1319,70.8338623,
1318,43.73937225,1318,97.32278442,1318,117.3892288,1318,106.7870636,1318,96.19890594,1318,94.89476013,1318,91.73097229,1318,91.2227478,1318,105.316124,1318,94.06415558,1318,105.4372635,1318,118.9222794,1318,98.30219269,1318,142.3878632,1318,150.3065338,1318,70.74562073,
1317,43.7066803,1317,97.34708405,1317,117.5009995,1317,107.0498352,1317,96.30438995,1317,94.95687866,1317,91.76726532,1317,91.26849365,1317,105.4948196,1317,94.19407654,1317,105.5937881,1317,119.091095,1317,98.4333725,1317,142.4603271,1317,150.422226,1317,70.768013,
1316,43.75272751,1316,97.24278259,1316,117.4062958,1316,107.0795746,1316,96.25344086,1316,94.86699677,1316,91.65647888,1316,91.16509247,1316,105.4143066,1316,94.06970215,1316,105.5529633,1316,118.9726944,1316,98.40786743,1316,142.2735748,1316,150.1955566,1316,70.73583984,
1315,43.73374176,1315,97.21639252,1315,117.4781952,1315,107.2617645,1315,96.28762817,1315,94.89776611,1315,91.70529938,1315,91.20702362,1315,105.5108871,1315,94.07641602,1315,105.675148,1315,119.0727844,1315,98.56401062,1315,142.3063049,1315,150.2640533,1315,70.78993988,
1314,43.76875305,1314,97.15454865,1314,117.3634491,1314,107.3113327,1314,96.16474915,1314,94.81906128,1314,91.63955688,1314,91.12441254,1314,105.4708862,1314,94.01838684,1314,105.5777893,1314,118.9895401,1314,98.48009491,1314,142.0694885,1314,150.2184753,1314,70.64089966,
1313,43.78750229,1313,97.02249908,1313,117.351738,1313,107.3121414,1313,96.16982269,1313,94.77358246,1313,91.54122162,1313,91.03257751,1313,105.4931183,1313,93.94115448,1313,105.6278458,1313,118.9994659,1313,98.47790527,1313,142.032486,1313,150.0920715,1313,70.6590271,
